type,timestamp,lat,lng,value,severity,description,limit,excess,zone_type,ride_id
vertical_impact,1771109579072.0,49.2376331,-122.946912,0.98,high,Vertical impact detected: 0.98g variance,,,,3
vertical_impact,1771109580159.0,49.2376579,-122.9470243,0.95,high,Vertical impact detected: 0.95g variance,,,,3
vertical_impact,1771109581216.0,49.2376822,-122.947134,0.96,high,Vertical impact detected: 0.96g variance,,,,3
vertical_impact,1771109582292.0,49.2377036,-122.9472408,1.01,high,Vertical impact detected: 1.01g variance,,,,3
vertical_impact,1771109583370.0,49.2377232,-122.9473445,1.09,high,Vertical impact detected: 1.09g variance,,,,3
vertical_impact,1771109584450.0,49.2377427,-122.9474426,0.96,high,Vertical impact detected: 0.96g variance,,,,3
vertical_impact,1771109585487.0,49.2377605,-122.9475351,0.95,high,Vertical impact detected: 0.95g variance,,,,3
vertical_impact,1771109586538.0,49.2377791,-122.9476235,0.89,high,Vertical impact detected: 0.89g variance,,,,3
vertical_impact,1771109587614.0,49.237817,-122.947788,0.96,high,Vertical impact detected: 0.96g variance,,,,3
vertical_impact,1771109588691.0,49.2378377,-122.9478653,1.01,high,Vertical impact detected: 1.01g variance,,,,3
vertical_impact,1771109589749.0,49.2378577,-122.947952,0.99,high,Vertical impact detected: 0.99g variance,,,,3
vertical_impact,1771109590817.0,49.2378784,-122.948037,0.99,high,Vertical impact detected: 0.99g variance,,,,3
vertical_impact,1771109591886.0,49.2378983,-122.9481159,1.03,high,Vertical impact detected: 1.03g variance,,,,3
vertical_impact,1771109592953.0,49.2379196,-122.948187,1.01,high,Vertical impact detected: 1.01g variance,,,,3
vertical_impact,1771109594020.0,49.2379417,-122.9482623,0.97,high,Vertical impact detected: 0.97g variance,,,,3
vertical_impact,1771109595098.0,49.2379618,-122.9483392,0.99,high,Vertical impact detected: 0.99g variance,,,,3
vertical_impact,1771109596189.0,49.2379789,-122.948412,1.0,high,Vertical impact detected: 1.0g variance,,,,3
vertical_impact,1771109597250.0,49.2379989,-122.9484821,0.98,high,Vertical impact detected: 0.98g variance,,,,3
vertical_impact,1771109598334.0,49.2380179,-122.9485591,0.99,high,Vertical impact detected: 0.99g variance,,,,3
vertical_impact,1771109599384.0,49.2380376,-122.9486374,1.0,high,Vertical impact detected: 1.0g variance,,,,3
vertical_impact,1771109600467.0,49.2380599,-122.9487162,1.01,high,Vertical impact detected: 1.01g variance,,,,3
vertical_impact,1771109601494.0,49.2380838,-122.9487952,1.01,high,Vertical impact detected: 1.01g variance,,,,3
vertical_impact,1771109602570.0,49.2381065,-122.9488744,0.99,high,Vertical impact detected: 0.99g variance,,,,3
vertical_impact,1771109603631.0,49.238128,-122.948952,0.97,high,Vertical impact detected: 0.97g variance,,,,3
vertical_impact,1771109604696.0,49.238149,-122.949023,0.98,high,Vertical impact detected: 0.98g variance,,,,3
vertical_impact,1771109605773.0,49.238184,-122.9491413,0.98,high,Vertical impact detected: 0.98g variance,,,,3
vertical_impact,1771109606833.0,49.238184,-122.9491413,1.02,high,Vertical impact detected: 1.02g variance,,,,3
vertical_impact,1771109607900.0,49.2382168,-122.9492505,1.0,high,Vertical impact detected: 1.0g variance,,,,3
vertical_impact,1771109608967.0,49.2382385,-122.9493223,1.01,high,Vertical impact detected: 1.01g variance,,,,3
vertical_impact,1771109610035.0,49.2382606,-122.9494011,0.98,high,Vertical impact detected: 0.98g variance,,,,3
vertical_impact,1771109611115.0,49.2382844,-122.9494844,0.91,high,Vertical impact detected: 0.91g variance,,,,3
vertical_impact,1771109612147.0,49.2383075,-122.9495611,1.0,high,Vertical impact detected: 1.0g variance,,,,3
vertical_impact,1771109613212.0,49.2383267,-122.9496296,1.04,high,Vertical impact detected: 1.04g variance,,,,3
vertical_impact,1771109614273.0,49.2383608,-122.9497486,1.03,high,Vertical impact detected: 1.03g variance,,,,3
vertical_impact,1771109615334.0,49.2383608,-122.9497486,0.99,high,Vertical impact detected: 0.99g variance,,,,3
vertical_impact,1771109616400.0,49.2383982,-122.9498679,0.98,high,Vertical impact detected: 0.98g variance,,,,3
vertical_impact,1771109617502.0,49.2383982,-122.9498679,0.99,high,Vertical impact detected: 0.99g variance,,,,3
vertical_impact,1771109618538.0,49.2384194,-122.949933,0.96,high,Vertical impact detected: 0.96g variance,,,,3
vertical_impact,1771109619596.0,49.2384416,-122.9500016,0.96,high,Vertical impact detected: 0.96g variance,,,,3
vertical_impact,1771109620670.0,49.2384832,-122.9501302,1.0,high,Vertical impact detected: 1.0g variance,,,,3
vertical_impact,1771109621713.0,49.2385022,-122.9501986,1.1,high,Vertical impact detected: 1.1g variance,,,,3
vertical_impact,1771109622772.0,49.2385235,-122.9502754,0.9,high,Vertical impact detected: 0.9g variance,,,,3
vertical_impact,1771109623848.0,49.2385515,-122.9503636,0.94,high,Vertical impact detected: 0.94g variance,,,,3
vertical_impact,1771109624909.0,49.2385806,-122.9504642,0.99,high,Vertical impact detected: 0.99g variance,,,,3
vertical_impact,1771109625995.0,49.2386139,-122.9505726,0.96,high,Vertical impact detected: 0.96g variance,,,,3
vertical_impact,1771109627060.0,49.2386451,-122.9506857,1.0,high,Vertical impact detected: 1.0g variance,,,,3
vertical_impact,1771109628150.0,49.2386787,-122.9507993,0.96,high,Vertical impact detected: 0.96g variance,,,,3
vertical_impact,1771109629180.0,49.2387134,-122.9509149,0.95,high,Vertical impact detected: 0.95g variance,,,,3
vertical_impact,1771109630238.0,49.2387528,-122.951042,0.97,high,Vertical impact detected: 0.97g variance,,,,3
vertical_impact,1771109631322.0,49.2387938,-122.9511818,0.99,high,Vertical impact detected: 0.99g variance,,,,3
vertical_impact,1771109632392.0,49.2388407,-122.9513397,1.02,high,Vertical impact detected: 1.02g variance,,,,3
vertical_impact,1771109633449.0,49.2388924,-122.951512,0.99,high,Vertical impact detected: 0.99g variance,,,,3
vertical_impact,1771109634538.0,49.2389474,-122.9516985,1.04,high,Vertical impact detected: 1.04g variance,,,,3
vertical_impact,1771109635594.0,49.239006,-122.9519023,1.01,high,Vertical impact detected: 1.01g variance,,,,3
vertical_impact,1771109636669.0,49.2391386,-122.9523415,0.92,high,Vertical impact detected: 0.92g variance,,,,3
vertical_impact,1771109637728.0,49.2392114,-122.9525759,0.95,high,Vertical impact detected: 0.95g variance,,,,3
speeding,1771109638108.0,49.2392114,-122.9525759,69.4,high,69.0 km/h in a 50 km/h zone (19.0 km/h over),50.0,19.4,regular,3
vertical_impact,1771109638797.0,49.2392842,-122.952822,0.99,high,Vertical impact detected: 0.99g variance,,,,3
vertical_impact,1771109639856.0,49.2393602,-122.9530784,0.97,high,Vertical impact detected: 0.97g variance,,,,3
vertical_impact,1771109640915.0,49.2394398,-122.9533427,0.97,high,Vertical impact detected: 0.97g variance,,,,3
vertical_impact,1771109641984.0,49.2395207,-122.9536094,0.99,high,Vertical impact detected: 0.99g variance,,,,3
vertical_impact,1771109643043.0,49.2396058,-122.9538836,1.0,high,Vertical impact detected: 1.0g variance,,,,3
speeding,1771109643128.0,49.2396058,-122.9538836,80.1,high,80.0 km/h in a 50 km/h zone (30.0 km/h over),50.0,30.1,regular,3
vertical_impact,1771109644165.0,49.2396925,-122.9541632,0.99,high,Vertical impact detected: 0.99g variance,,,,3
vertical_impact,1771109645211.0,49.2397793,-122.9544462,0.9,high,Vertical impact detected: 0.9g variance,,,,3
vertical_impact,1771109646280.0,49.2398685,-122.9547319,0.9,high,Vertical impact detected: 0.9g variance,,,,3
vertical_impact,1771109647356.0,49.2399557,-122.955015,1.0,high,Vertical impact detected: 1.0g variance,,,,3
speeding,1771109648079.0,49.2400434,-122.9553033,83.8,high,84.0 km/h in a 50 km/h zone (34.0 km/h over),50.0,33.8,regular,3
vertical_impact,1771109648433.0,49.2400434,-122.9553033,1.0,high,Vertical impact detected: 1.0g variance,,,,3
vertical_impact,1771109649483.0,49.2401265,-122.9555929,0.94,high,Vertical impact detected: 0.94g variance,,,,3
vertical_impact,1771109650547.0,49.240213,-122.9558892,1.02,high,Vertical impact detected: 1.02g variance,,,,3
vertical_impact,1771109651610.0,49.2403879,-122.9564938,0.91,high,Vertical impact detected: 0.91g variance,,,,3
vertical_impact,1771109652661.0,49.2404786,-122.9568035,1.07,high,Vertical impact detected: 1.07g variance,,,,3
speeding,1771109653112.0,49.2404786,-122.9568035,89.6,high,90.0 km/h in a 50 km/h zone (40.0 km/h over),50.0,39.6,regular,3
vertical_impact,1771109653720.0,49.2405689,-122.9571232,1.03,high,Vertical impact detected: 1.03g variance,,,,3
vertical_impact,1771109654782.0,49.240656,-122.9574461,1.05,high,Vertical impact detected: 1.05g variance,,,,3
vertical_impact,1771109655849.0,49.2407415,-122.957777,0.97,high,Vertical impact detected: 0.97g variance,,,,3
vertical_impact,1771109656918.0,49.2408234,-122.9581122,1.0,high,Vertical impact detected: 1.0g variance,,,,3
vertical_impact,1771109657987.0,49.2409048,-122.9584439,1.15,high,Vertical impact detected: 1.15g variance,,,,3
speeding,1771109658163.0,49.2409048,-122.9584439,92.8,high,93.0 km/h in a 50 km/h zone (43.0 km/h over),50.0,42.8,regular,3
vertical_impact,1771109659069.0,49.2409836,-122.9587769,1.06,high,Vertical impact detected: 1.06g variance,,,,3
vertical_impact,1771109660129.0,49.2410632,-122.959116,0.98,high,Vertical impact detected: 0.98g variance,,,,3
vertical_impact,1771109661182.0,49.2411371,-122.9594547,1.07,high,Vertical impact detected: 1.07g variance,,,,3
vertical_impact,1771109662264.0,49.2412089,-122.9597922,1.06,high,Vertical impact detected: 1.06g variance,,,,3
speeding,1771109663086.0,49.2412783,-122.9601284,93.5,high,94.0 km/h in a 50 km/h zone (44.0 km/h over),50.0,43.5,regular,3
vertical_impact,1771109663317.0,49.2412783,-122.9601284,1.05,high,Vertical impact detected: 1.05g variance,,,,3
vertical_impact,1771109664392.0,49.2413467,-122.960475,0.96,high,Vertical impact detected: 0.96g variance,,,,3
vertical_impact,1771109665460.0,49.2414134,-122.9608236,0.91,high,Vertical impact detected: 0.91g variance,,,,3
vertical_impact,1771109666520.0,49.2414805,-122.9611784,1.0,high,Vertical impact detected: 1.0g variance,,,,3
vertical_impact,1771109667576.0,49.241548,-122.9615376,0.9,high,Vertical impact detected: 0.9g variance,,,,3
speeding,1771109668099.0,49.241618,-122.9618999,99.6,high,100.0 km/h in a 50 km/h zone (50.0 km/h over),50.0,49.6,regular,3
vertical_impact,1771109668653.0,49.2416876,-122.9622649,0.99,high,Vertical impact detected: 0.99g variance,,,,3
vertical_impact,1771109669715.0,49.2417602,-122.9626348,0.94,high,Vertical impact detected: 0.94g variance,,,,3
vertical_impact,1771109670780.0,49.2418349,-122.963,1.03,high,Vertical impact detected: 1.03g variance,,,,3
vertical_impact,1771109671826.0,49.2419133,-122.9633536,1.02,high,Vertical impact detected: 1.02g variance,,,,3
vertical_impact,1771109672884.0,49.2419958,-122.9637012,1.02,high,Vertical impact detected: 1.02g variance,,,,3
speeding,1771109673133.0,49.2419958,-122.9637012,97.7,high,98.0 km/h in a 50 km/h zone (48.0 km/h over),50.0,47.7,regular,3
vertical_impact,1771109673944.0,49.2420842,-122.9640483,0.91,high,Vertical impact detected: 0.91g variance,,,,3
vertical_impact,1771109675004.0,49.2421836,-122.9643919,0.93,high,Vertical impact detected: 0.93g variance,,,,3
vertical_impact,1771109676070.0,49.2422929,-122.9647295,1.0,high,Vertical impact detected: 1.0g variance,,,,3
vertical_impact,1771109677141.0,49.2424108,-122.9650548,1.08,high,Vertical impact detected: 1.08g variance,,,,3
speeding,1771109678123.0,49.2425352,-122.9653735,97.8,high,98.0 km/h in a 50 km/h zone (48.0 km/h over),50.0,47.8,regular,3
vertical_impact,1771109678190.0,49.2425352,-122.9653735,0.97,high,Vertical impact detected: 0.97g variance,,,,3
vertical_impact,1771109679229.0,49.2426668,-122.9656916,1.11,high,Vertical impact detected: 1.11g variance,,,,3
vertical_impact,1771109680310.0,49.2428043,-122.9660032,1.04,high,Vertical impact detected: 1.04g variance,,,,3
vertical_impact,1771109681383.0,49.2429508,-122.966305,1.08,high,Vertical impact detected: 1.08g variance,,,,3
vertical_impact,1771109682452.0,49.2431031,-122.9665968,0.98,high,Vertical impact detected: 0.98g variance,,,,3
speeding,1771109683153.0,49.2432644,-122.9668867,99.9,high,100.0 km/h in a 50 km/h zone (50.0 km/h over),50.0,49.9,regular,3
vertical_impact,1771109683504.0,49.2432644,-122.9668867,1.13,high,Vertical impact detected: 1.13g variance,,,,3
vertical_impact,1771109684593.0,49.2434346,-122.9671692,1.03,high,Vertical impact detected: 1.03g variance,,,,3
vertical_impact,1771109685634.0,49.2437938,-122.9676987,0.91,high,Vertical impact detected: 0.91g variance,,,,3
vertical_impact,1771109686681.0,49.2439872,-122.967951,1.04,high,Vertical impact detected: 1.04g variance,,,,3
vertical_impact,1771109687733.0,49.2441879,-122.9681893,0.98,high,Vertical impact detected: 0.98g variance,,,,3
speeding,1771109688128.0,49.2441879,-122.9681893,102.6,high,103.0 km/h in a 50 km/h zone (53.0 km/h over),50.0,52.6,regular,3
vertical_impact,1771109688817.0,49.2443941,-122.9684209,1.08,high,Vertical impact detected: 1.08g variance,,,,3
vertical_impact,1771109689877.0,49.2446072,-122.9686435,0.98,high,Vertical impact detected: 0.98g variance,,,,3
vertical_impact,1771109690936.0,49.244825,-122.9688582,0.86,high,Vertical impact detected: 0.86g variance,,,,3
vertical_impact,1771109692012.0,49.2450492,-122.9690691,1.03,high,Vertical impact detected: 1.03g variance,,,,3
vertical_impact,1771109693080.0,49.2452773,-122.9692753,0.98,high,Vertical impact detected: 0.98g variance,,,,3
speeding,1771109693141.0,49.2452773,-122.9692753,106.3,high,106.0 km/h in a 50 km/h zone (56.0 km/h over),50.0,56.3,regular,3
vertical_impact,1771109694178.0,49.2455074,-122.969477,1.01,high,Vertical impact detected: 1.01g variance,,,,3
vertical_impact,1771109695217.0,49.2457398,-122.9696831,1.03,high,Vertical impact detected: 1.03g variance,,,,3
vertical_impact,1771109696300.0,49.2459689,-122.9698922,0.93,high,Vertical impact detected: 0.93g variance,,,,3
vertical_impact,1771109697362.0,49.2462032,-122.9701032,1.02,high,Vertical impact detected: 1.02g variance,,,,3
speeding,1771109698102.0,49.2464385,-122.9703148,109.4,high,109.0 km/h in a 50 km/h zone (59.0 km/h over),50.0,59.4,regular,3
vertical_impact,1771109698427.0,49.2464385,-122.9703148,1.11,high,Vertical impact detected: 1.11g variance,,,,3
vertical_impact,1771109699488.0,49.2466763,-122.9705211,0.92,high,Vertical impact detected: 0.92g variance,,,,3
vertical_impact,1771109700548.0,49.2469091,-122.9707246,1.0,high,Vertical impact detected: 1.0g variance,,,,3
vertical_impact,1771109701639.0,49.2473672,-122.9711313,0.99,high,Vertical impact detected: 0.99g variance,,,,3
vertical_impact,1771109702675.0,49.2475978,-122.9713356,1.08,high,Vertical impact detected: 1.08g variance,,,,3
speeding,1771109703176.0,49.2475978,-122.9713356,106.9,high,107.0 km/h in a 50 km/h zone (57.0 km/h over),50.0,56.9,regular,3
vertical_impact,1771109703735.0,49.247829,-122.9715384,1.04,high,Vertical impact detected: 1.04g variance,,,,3
vertical_impact,1771109704793.0,49.2480612,-122.9717434,0.97,high,Vertical impact detected: 0.97g variance,,,,3
vertical_impact,1771109705870.0,49.2482954,-122.9719495,0.87,high,Vertical impact detected: 0.87g variance,,,,3
vertical_impact,1771109706929.0,49.2485282,-122.9721575,1.13,high,Vertical impact detected: 1.13g variance,,,,3
vertical_impact,1771109708005.0,49.2487603,-122.97237,1.01,high,Vertical impact detected: 1.01g variance,,,,3
speeding,1771109708132.0,49.2487603,-122.97237,108.2,high,108.0 km/h in a 50 km/h zone (58.0 km/h over),50.0,58.2,regular,3
vertical_impact,1771109709077.0,49.2489931,-122.9725834,1.1,high,Vertical impact detected: 1.1g variance,,,,3
vertical_impact,1771109710184.0,49.2492282,-122.9727899,0.96,high,Vertical impact detected: 0.96g variance,,,,3
vertical_impact,1771109711205.0,49.2494633,-122.9729935,0.98,high,Vertical impact detected: 0.98g variance,,,,3
vertical_impact,1771109712268.0,49.2496962,-122.9731969,1.12,high,Vertical impact detected: 1.12g variance,,,,3
speeding,1771109713125.0,49.2499218,-122.9733955,104.3,high,104.0 km/h in a 50 km/h zone (54.0 km/h over),50.0,54.3,regular,3
vertical_impact,1771109713336.0,49.2499218,-122.9733955,1.06,high,Vertical impact detected: 1.06g variance,,,,3
vertical_impact,1771109714388.0,49.250146,-122.9735949,1.08,high,Vertical impact detected: 1.08g variance,,,,3
vertical_impact,1771109715456.0,49.2503657,-122.9737904,1.0,high,Vertical impact detected: 1.0g variance,,,,3
vertical_impact,1771109716515.0,49.2505852,-122.9739869,1.12,high,Vertical impact detected: 1.12g variance,,,,3
vertical_impact,1771109717575.0,49.2508071,-122.974185,1.09,high,Vertical impact detected: 1.09g variance,,,,3
speeding,1771109718161.0,49.2510302,-122.9743825,102.6,high,103.0 km/h in a 50 km/h zone (53.0 km/h over),50.0,52.6,regular,3
vertical_impact,1771109718653.0,49.2512512,-122.9745791,1.04,high,Vertical impact detected: 1.04g variance,,,,3
vertical_impact,1771109719703.0,49.2514733,-122.9747741,0.99,high,Vertical impact detected: 0.99g variance,,,,3
vertical_impact,1771109720753.0,49.2516936,-122.9749671,0.84,high,Vertical impact detected: 0.84g variance,,,,3
vertical_impact,1771109721823.0,49.2519134,-122.9751611,0.99,high,Vertical impact detected: 0.99g variance,,,,3
vertical_impact,1771109722881.0,49.2521338,-122.9753553,1.0,high,Vertical impact detected: 1.0g variance,,,,3
speeding,1771109723142.0,49.2521338,-122.9753553,101.8,high,102.0 km/h in a 50 km/h zone (52.0 km/h over),50.0,51.8,regular,3
vertical_impact,1771109723957.0,49.2523547,-122.9755519,1.03,high,Vertical impact detected: 1.03g variance,,,,3
vertical_impact,1771109725020.0,49.2525753,-122.9757497,1.1,high,Vertical impact detected: 1.1g variance,,,,3
vertical_impact,1771109726094.0,49.2527975,-122.9759473,0.83,high,Vertical impact detected: 0.83g variance,,,,3
vertical_impact,1771109727156.0,49.2530202,-122.976145,1.05,high,Vertical impact detected: 1.05g variance,,,,3
speeding,1771109728196.0,49.2532451,-122.9763431,103.5,high,103.0 km/h in a 50 km/h zone (53.0 km/h over),50.0,53.5,regular,3
vertical_impact,1771109728237.0,49.2532451,-122.9763431,0.98,high,Vertical impact detected: 0.98g variance,,,,3
vertical_impact,1771109729264.0,49.2534677,-122.976547,0.95,high,Vertical impact detected: 0.95g variance,,,,3
vertical_impact,1771109730344.0,49.2536912,-122.976748,0.9,high,Vertical impact detected: 0.9g variance,,,,3
vertical_impact,1771109731408.0,49.2539129,-122.9769441,1.13,high,Vertical impact detected: 1.13g variance,,,,3
vertical_impact,1771109732509.0,49.2541353,-122.9771398,1.05,high,Vertical impact detected: 1.05g variance,,,,3
speeding,1771109733134.0,49.2543604,-122.9773374,103.5,high,103.0 km/h in a 50 km/h zone (53.0 km/h over),50.0,53.5,regular,3
vertical_impact,1771109733512.0,49.2543604,-122.9773374,0.84,high,Vertical impact detected: 0.84g variance,,,,3
vertical_impact,1771109734530.0,49.2545822,-122.977532,0.91,high,Vertical impact detected: 0.91g variance,,,,3
vertical_impact,1771109735547.0,49.2548007,-122.977727,1.02,high,Vertical impact detected: 1.02g variance,,,,3
vertical_impact,1771109736548.0,49.2550119,-122.977929,0.93,high,Vertical impact detected: 0.93g variance,,,,3
vertical_impact,1771109737583.0,49.2552223,-122.9781431,0.96,high,Vertical impact detected: 0.96g variance,,,,3
speeding,1771109738075.0,49.2554275,-122.9783722,102.1,high,102.0 km/h in a 50 km/h zone (52.0 km/h over),50.0,52.1,regular,3
vertical_impact,1771109738604.0,49.2556259,-122.9786196,1.14,high,Vertical impact detected: 1.14g variance,,,,3
vertical_impact,1771109739621.0,49.2556259,-122.9786196,0.99,high,Vertical impact detected: 0.99g variance,,,,3
vertical_impact,1771109740638.0,49.2560052,-122.9791521,1.0,high,Vertical impact detected: 1.0g variance,,,,3
vertical_impact,1771109741702.0,49.2561821,-122.9794342,1.08,high,Vertical impact detected: 1.08g variance,,,,3
vertical_impact,1771109742808.0,49.2563492,-122.9797202,0.98,high,Vertical impact detected: 0.98g variance,,,,3
speeding,1771109743111.0,49.2563492,-122.9797202,100.1,high,100.0 km/h in a 50 km/h zone (50.0 km/h over),50.0,50.1,regular,3
vertical_impact,1771109743860.0,49.2565095,-122.9800127,1.06,high,Vertical impact detected: 1.06g variance,,,,3
vertical_impact,1771109744863.0,49.2566613,-122.9803088,1.01,high,Vertical impact detected: 1.01g variance,,,,3
vertical_impact,1771109745864.0,49.2568035,-122.9806196,1.06,high,Vertical impact detected: 1.06g variance,,,,3
vertical_impact,1771109746964.0,49.2569366,-122.9809444,1.12,high,Vertical impact detected: 1.12g variance,,,,3
vertical_impact,1771109747967.0,49.257062,-122.9812737,1.0,high,Vertical impact detected: 1.0g variance,,,,3
speeding,1771109748152.0,49.257062,-122.9812737,99.2,high,99.0 km/h in a 50 km/h zone (49.0 km/h over),50.0,49.2,regular,3
vertical_impact,1771109749069.0,49.2571792,-122.981607,1.0,high,Vertical impact detected: 1.0g variance,,,,3
vertical_impact,1771109750102.0,49.2572898,-122.9819447,0.91,high,Vertical impact detected: 0.91g variance,,,,3
vertical_impact,1771109751121.0,49.2573912,-122.9822958,0.97,high,Vertical impact detected: 0.97g variance,,,,3
vertical_impact,1771109752141.0,49.2574834,-122.9826574,1.08,high,Vertical impact detected: 1.08g variance,,,,3
speeding,1771109753126.0,49.2575646,-122.9830245,101.1,high,101.0 km/h in a 50 km/h zone (51.0 km/h over),50.0,51.1,regular,3
vertical_impact,1771109753182.0,49.2575646,-122.9830245,1.04,high,Vertical impact detected: 1.04g variance,,,,3
vertical_impact,1771109754256.0,49.257637,-122.9833942,0.91,high,Vertical impact detected: 0.91g variance,,,,3
vertical_impact,1771109755261.0,49.257702,-122.983761,1.08,high,Vertical impact detected: 1.08g variance,,,,3
vertical_impact,1771109756279.0,49.2577587,-122.9841392,1.03,high,Vertical impact detected: 1.03g variance,,,,3
vertical_impact,1771109757282.0,49.2578053,-122.9845229,1.01,high,Vertical impact detected: 1.01g variance,,,,3
speeding,1771109758135.0,49.2578422,-122.9849026,102.1,high,102.0 km/h in a 50 km/h zone (52.0 km/h over),50.0,52.1,regular,3
vertical_impact,1771109758299.0,49.2578422,-122.9849026,0.97,high,Vertical impact detected: 0.97g variance,,,,3
vertical_impact,1771109759392.0,49.2578671,-122.985291,0.9,high,Vertical impact detected: 0.9g variance,,,,3
vertical_impact,1771109760410.0,49.2578826,-122.9856801,1.0,high,Vertical impact detected: 1.0g variance,,,,3
vertical_impact,1771109761428.0,49.2578896,-122.986071,1.04,high,Vertical impact detected: 1.04g variance,,,,3
vertical_impact,1771109762431.0,49.2578901,-122.986464,1.02,high,Vertical impact detected: 1.02g variance,,,,3
speeding,1771109763083.0,49.2578905,-122.9868514,102.2,high,102.0 km/h in a 50 km/h zone (52.0 km/h over),50.0,52.2,regular,3
vertical_impact,1771109763448.0,49.2578905,-122.9868514,1.07,high,Vertical impact detected: 1.07g variance,,,,3
vertical_impact,1771109764533.0,49.25789,-122.9872357,0.91,high,Vertical impact detected: 0.91g variance,,,,3
vertical_impact,1771109765551.0,49.2578908,-122.9876171,0.98,high,Vertical impact detected: 0.98g variance,,,,3
vertical_impact,1771109766571.0,49.2578917,-122.9879894,0.9,high,Vertical impact detected: 0.9g variance,,,,3
vertical_impact,1771109767606.0,49.2578905,-122.9883515,0.96,high,Vertical impact detected: 0.96g variance,,,,3
speeding,1771109768123.0,49.2578903,-122.9887073,92.2,high,92.0 km/h in a 50 km/h zone (42.0 km/h over),50.0,42.2,regular,3
vertical_impact,1771109768640.0,49.2578921,-122.9890565,1.08,high,Vertical impact detected: 1.08g variance,,,,3
vertical_impact,1771109769640.0,49.2578934,-122.9894018,1.01,high,Vertical impact detected: 1.01g variance,,,,3
vertical_impact,1771109770680.0,49.2578969,-122.9897463,1.01,high,Vertical impact detected: 1.01g variance,,,,3
vertical_impact,1771109771796.0,49.2579034,-122.9900887,1.0,high,Vertical impact detected: 1.0g variance,,,,3
vertical_impact,1771109772802.0,49.2579054,-122.9904293,1.05,high,Vertical impact detected: 1.05g variance,,,,3
speeding,1771109773117.0,49.2579054,-122.9904293,90.2,high,90.0 km/h in a 50 km/h zone (40.0 km/h over),50.0,40.2,regular,3
vertical_impact,1771109773834.0,49.2579057,-122.9907779,0.99,high,Vertical impact detected: 0.99g variance,,,,3
vertical_impact,1771109774949.0,49.2579038,-122.9911322,0.97,high,Vertical impact detected: 0.97g variance,,,,3
vertical_impact,1771109775983.0,49.2579051,-122.9914895,1.02,high,Vertical impact detected: 1.02g variance,,,,3
vertical_impact,1771109777003.0,49.2579052,-122.9918557,1.07,high,Vertical impact detected: 1.07g variance,,,,3
vertical_impact,1771109778022.0,49.2579029,-122.9922281,0.91,high,Vertical impact detected: 0.91g variance,,,,3
speeding,1771109778108.0,49.2579029,-122.9922281,98.6,high,99.0 km/h in a 50 km/h zone (49.0 km/h over),50.0,48.6,regular,3
vertical_impact,1771109779055.0,49.2579014,-122.9926056,1.11,high,Vertical impact detected: 1.11g variance,,,,3
vertical_impact,1771109780107.0,49.2578989,-122.9929891,1.03,high,Vertical impact detected: 1.03g variance,,,,3
vertical_impact,1771109781157.0,49.2578977,-122.9933745,0.95,high,Vertical impact detected: 0.95g variance,,,,3
vertical_impact,1771109782161.0,49.2578952,-122.9937629,1.05,high,Vertical impact detected: 1.05g variance,,,,3
speeding,1771109783082.0,49.2578887,-122.9941571,103.6,high,104.0 km/h in a 50 km/h zone (54.0 km/h over),50.0,53.6,regular,3
vertical_impact,1771109783193.0,49.2578887,-122.9941571,1.02,high,Vertical impact detected: 1.02g variance,,,,3
vertical_impact,1771109784211.0,49.2578808,-122.9945554,1.13,high,Vertical impact detected: 1.13g variance,,,,3
vertical_impact,1771109785227.0,49.2578738,-122.9949565,1.04,high,Vertical impact detected: 1.04g variance,,,,3
vertical_impact,1771109786243.0,49.2578657,-122.9953591,0.91,high,Vertical impact detected: 0.91g variance,,,,3
vertical_impact,1771109787249.0,49.2578558,-122.9957629,1.03,high,Vertical impact detected: 1.03g variance,,,,3
speeding,1771109788221.0,49.2578425,-122.9961673,106.1,high,106.0 km/h in a 50 km/h zone (56.0 km/h over),50.0,56.1,regular,3
vertical_impact,1771109788314.0,49.2578425,-122.9961673,0.92,high,Vertical impact detected: 0.92g variance,,,,3
vertical_impact,1771109789353.0,49.2578281,-122.9965724,0.96,high,Vertical impact detected: 0.96g variance,,,,3
vertical_impact,1771109790372.0,49.2578137,-122.9969787,1.04,high,Vertical impact detected: 1.04g variance,,,,3
vertical_impact,1771109791388.0,49.2577982,-122.9973808,0.96,high,Vertical impact detected: 0.96g variance,,,,3
vertical_impact,1771109792396.0,49.2577817,-122.9977785,1.11,high,Vertical impact detected: 1.11g variance,,,,3
speeding,1771109793136.0,49.2577643,-122.998173,103.7,high,104.0 km/h in a 50 km/h zone (54.0 km/h over),50.0,53.7,regular,3
vertical_impact,1771109793426.0,49.2577643,-122.998173,1.13,high,Vertical impact detected: 1.13g variance,,,,3
vertical_impact,1771109794528.0,49.257746,-122.9985698,0.93,high,Vertical impact detected: 0.93g variance,,,,3
vertical_impact,1771109795532.0,49.257731,-122.99897,0.92,high,Vertical impact detected: 0.92g variance,,,,3
vertical_impact,1771109796566.0,49.257714,-122.9993656,1.04,high,Vertical impact detected: 1.04g variance,,,,3
vertical_impact,1771109797583.0,49.2577009,-122.9997544,1.03,high,Vertical impact detected: 1.03g variance,,,,3
speeding,1771109798134.0,49.2576908,-123.0001406,100.3,high,100.0 km/h in a 50 km/h zone (50.0 km/h over),50.0,50.3,regular,3
