type,timestamp,lat,lng,value,severity,description,limit,excess,zone_type,speed,ride_id
vertical_impact,1771108930399.0,49.2307494,-122.8453989,1.01,high,Vertical impact detected: 1.01g variance,,,,,2
vertical_impact,1771108931465.0,49.2307874,-122.8457401,1.0,high,Vertical impact detected: 1.0g variance,,,,,2
vertical_impact,1771108932533.0,49.2308235,-122.8460797,1.06,high,Vertical impact detected: 1.06g variance,,,,,2
speeding,1771108933110.0,49.2308586,-122.8464165,88.7,medium,89.0 km/h in a 80 km/h zone (9.0 km/h over),80.0,8.7,regular,,2
vertical_impact,1771108933616.0,49.2308929,-122.8467507,1.02,high,Vertical impact detected: 1.02g variance,,,,,2
vertical_impact,1771108934686.0,49.2309263,-122.8470846,1.02,high,Vertical impact detected: 1.02g variance,,,,,2
vertical_impact,1771108935744.0,49.2309565,-122.8474247,0.99,high,Vertical impact detected: 0.99g variance,,,,,2
vertical_impact,1771108936812.0,49.230987,-122.8477699,1.05,high,Vertical impact detected: 1.05g variance,,,,,2
vertical_impact,1771108937880.0,49.231013,-122.8481224,1.03,high,Vertical impact detected: 1.03g variance,,,,,2
speeding,1771108938197.0,49.231013,-122.8481224,93.2,medium,93.0 km/h in a 80 km/h zone (13.0 km/h over),80.0,13.2,regular,,2
vertical_impact,1771108938958.0,49.2310396,-122.8484787,0.91,high,Vertical impact detected: 0.91g variance,,,,,2
vertical_impact,1771108940024.0,49.2310629,-122.84883,1.01,high,Vertical impact detected: 1.01g variance,,,,,2
vertical_impact,1771108941086.0,49.2310866,-122.8491823,1.03,high,Vertical impact detected: 1.03g variance,,,,,2
vertical_impact,1771108942159.0,49.2311096,-122.8495347,0.97,high,Vertical impact detected: 0.97g variance,,,,,2
speeding,1771108943139.0,49.231133,-122.849893,95.2,high,95.0 km/h in a 80 km/h zone (15.0 km/h over),80.0,15.2,regular,,2
vertical_impact,1771108943219.0,49.231133,-122.849893,0.98,high,Vertical impact detected: 0.98g variance,,,,,2
vertical_impact,1771108944294.0,49.2311552,-122.8502529,0.98,high,Vertical impact detected: 0.98g variance,,,,,2
vertical_impact,1771108945354.0,49.231181,-122.8506194,1.03,high,Vertical impact detected: 1.03g variance,,,,,2
vertical_impact,1771108946430.0,49.2312078,-122.8509858,1.0,high,Vertical impact detected: 1.0g variance,,,,,2
vertical_impact,1771108947499.0,49.2312383,-122.8513483,0.91,high,Vertical impact detected: 0.91g variance,,,,,2
speeding,1771108948132.0,49.2312676,-122.8517143,97.1,high,97.0 km/h in a 80 km/h zone (17.0 km/h over),80.0,17.1,regular,,2
vertical_impact,1771108948566.0,49.2312676,-122.8517143,0.99,high,Vertical impact detected: 0.99g variance,,,,,2
vertical_impact,1771108949617.0,49.2313308,-122.8524578,0.97,high,Vertical impact detected: 0.97g variance,,,,,2
vertical_impact,1771108950703.0,49.2313676,-122.8528283,0.96,high,Vertical impact detected: 0.96g variance,,,,,2
vertical_impact,1771108951762.0,49.2314029,-122.8531909,1.03,high,Vertical impact detected: 1.03g variance,,,,,2
vertical_impact,1771108952837.0,49.2314401,-122.8535508,1.01,high,Vertical impact detected: 1.01g variance,,,,,2
speeding,1771108953089.0,49.2314401,-122.8535508,95.1,high,95.0 km/h in a 80 km/h zone (15.0 km/h over),80.0,15.1,regular,,2
vertical_impact,1771108953921.0,49.2314792,-122.8539093,0.94,high,Vertical impact detected: 0.94g variance,,,,,2
vertical_impact,1771108954948.0,49.2315222,-122.8542699,1.06,high,Vertical impact detected: 1.06g variance,,,,,2
vertical_impact,1771108956033.0,49.2315647,-122.8546276,0.96,high,Vertical impact detected: 0.96g variance,,,,,2
vertical_impact,1771108957138.0,49.2316064,-122.8549685,0.94,high,Vertical impact detected: 0.94g variance,,,,,2
vertical_impact,1771108958184.0,49.2316478,-122.8552932,0.98,high,Vertical impact detected: 0.98g variance,,,,,2
vertical_impact,1771108959236.0,49.2316884,-122.8556082,1.05,high,Vertical impact detected: 1.05g variance,,,,,2
vertical_impact,1771108960296.0,49.2317271,-122.8559207,0.95,high,Vertical impact detected: 0.95g variance,,,,,2
vertical_impact,1771108961355.0,49.2317666,-122.8562331,0.96,high,Vertical impact detected: 0.96g variance,,,,,2
vertical_impact,1771108962425.0,49.2318047,-122.8565493,0.96,high,Vertical impact detected: 0.96g variance,,,,,2
vertical_impact,1771108963498.0,49.23184,-122.8568705,1.0,high,Vertical impact detected: 1.0g variance,,,,,2
vertical_impact,1771108964567.0,49.2318772,-122.8571969,1.02,high,Vertical impact detected: 1.02g variance,,,,,2
vertical_impact,1771108965634.0,49.2319519,-122.8578617,0.91,high,Vertical impact detected: 0.91g variance,,,,,2
vertical_impact,1771108966702.0,49.2319886,-122.8582011,1.06,high,Vertical impact detected: 1.06g variance,,,,,2
vertical_impact,1771108967753.0,49.2320279,-122.8585416,0.94,high,Vertical impact detected: 0.94g variance,,,,,2
speeding,1771108968123.0,49.2320279,-122.8585416,91.2,medium,91.0 km/h in a 80 km/h zone (11.0 km/h over),80.0,11.2,regular,,2
vertical_impact,1771108968812.0,49.2320679,-122.8588841,0.97,high,Vertical impact detected: 0.97g variance,,,,,2
vertical_impact,1771108969913.0,49.2321095,-122.8592314,1.04,high,Vertical impact detected: 1.04g variance,,,,,2
vertical_impact,1771108970972.0,49.2321502,-122.8595819,1.01,high,Vertical impact detected: 1.01g variance,,,,,2
vertical_impact,1771108972023.0,49.2321895,-122.859933,0.92,high,Vertical impact detected: 0.92g variance,,,,,2
speeding,1771108973090.0,49.2322276,-122.8602918,95.4,high,95.0 km/h in a 80 km/h zone (15.0 km/h over),80.0,15.4,regular,,2
vertical_impact,1771108973143.0,49.2322276,-122.8602918,1.01,high,Vertical impact detected: 1.01g variance,,,,,2
vertical_impact,1771108974205.0,49.2322674,-122.8606526,0.99,high,Vertical impact detected: 0.99g variance,,,,,2
vertical_impact,1771108975294.0,49.2323108,-122.861015,0.97,high,Vertical impact detected: 0.97g variance,,,,,2
vertical_impact,1771108976369.0,49.2323529,-122.8613787,1.05,high,Vertical impact detected: 1.05g variance,,,,,2
vertical_impact,1771108977437.0,49.2323955,-122.8617454,1.09,high,Vertical impact detected: 1.09g variance,,,,,2
speeding,1771108978130.0,49.2324371,-122.8621163,99.7,high,100.0 km/h in a 80 km/h zone (20.0 km/h over),80.0,19.7,regular,,2
vertical_impact,1771108978498.0,49.2324371,-122.8621163,0.94,high,Vertical impact detected: 0.94g variance,,,,,2
vertical_impact,1771108979572.0,49.2324787,-122.8624928,1.02,high,Vertical impact detected: 1.02g variance,,,,,2
vertical_impact,1771108980651.0,49.2325624,-122.8632586,0.97,high,Vertical impact detected: 0.97g variance,,,,,2
vertical_impact,1771108981733.0,49.2326067,-122.8636495,0.96,high,Vertical impact detected: 0.96g variance,,,,,2
vertical_impact,1771108982826.0,49.2326519,-122.8640442,1.03,high,Vertical impact detected: 1.03g variance,,,,,2
speeding,1771108983123.0,49.2326519,-122.8640442,103.9,high,104.0 km/h in a 80 km/h zone (24.0 km/h over),80.0,23.9,regular,,2
vertical_impact,1771108983894.0,49.2326956,-122.8644327,1.0,high,Vertical impact detected: 1.0g variance,,,,,2
vertical_impact,1771108984970.0,49.2327382,-122.8648175,0.98,high,Vertical impact detected: 0.98g variance,,,,,2
vertical_impact,1771108986039.0,49.2327815,-122.8651989,0.94,high,Vertical impact detected: 0.94g variance,,,,,2
vertical_impact,1771108987097.0,49.2328239,-122.8655758,0.97,high,Vertical impact detected: 0.97g variance,,,,,2
speeding,1771108988095.0,49.2328649,-122.865951,100.0,high,100.0 km/h in a 80 km/h zone (20.0 km/h over),80.0,20.0,regular,,2
vertical_impact,1771108988195.0,49.2328649,-122.865951,1.05,high,Vertical impact detected: 1.05g variance,,,,,2
vertical_impact,1771108989258.0,49.232908,-122.8663288,1.0,high,Vertical impact detected: 1.0g variance,,,,,2
vertical_impact,1771108990271.0,49.2329523,-122.866708,0.94,high,Vertical impact detected: 0.94g variance,,,,,2
vertical_impact,1771108991300.0,49.232994,-122.8670897,0.95,high,Vertical impact detected: 0.95g variance,,,,,2
vertical_impact,1771108992385.0,49.2330364,-122.8674701,0.98,high,Vertical impact detected: 0.98g variance,,,,,2
speeding,1771108993154.0,49.2330801,-122.8678496,101.1,high,101.0 km/h in a 80 km/h zone (21.0 km/h over),80.0,21.1,regular,,2
vertical_impact,1771108993453.0,49.2330801,-122.8678496,1.0,high,Vertical impact detected: 1.0g variance,,,,,2
vertical_impact,1771108994516.0,49.2331215,-122.8682294,1.04,high,Vertical impact detected: 1.04g variance,,,,,2
vertical_impact,1771108995581.0,49.2331676,-122.8686057,0.93,high,Vertical impact detected: 0.93g variance,,,,,2
vertical_impact,1771108996640.0,49.2332534,-122.8693666,0.98,high,Vertical impact detected: 0.98g variance,,,,,2
vertical_impact,1771108997718.0,49.2332974,-122.8697492,1.05,high,Vertical impact detected: 1.05g variance,,,,,2
speeding,1771108998103.0,49.2332974,-122.8697492,102.1,high,102.0 km/h in a 80 km/h zone (22.0 km/h over),80.0,22.1,regular,,2
vertical_impact,1771108998767.0,49.2333411,-122.8701321,1.0,high,Vertical impact detected: 1.0g variance,,,,,2
vertical_impact,1771108999852.0,49.2333837,-122.8705153,1.07,high,Vertical impact detected: 1.07g variance,,,,,2
vertical_impact,1771109000927.0,49.2334282,-122.870893,0.97,high,Vertical impact detected: 0.97g variance,,,,,2
vertical_impact,1771109002003.0,49.2334696,-122.8712675,0.98,high,Vertical impact detected: 0.98g variance,,,,,2
vertical_impact,1771109003082.0,49.2335121,-122.8716373,1.03,high,Vertical impact detected: 1.03g variance,,,,,2
speeding,1771109003129.0,49.2335121,-122.8716373,97.8,high,98.0 km/h in a 80 km/h zone (18.0 km/h over),80.0,17.8,regular,,2
vertical_impact,1771109004180.0,49.2335526,-122.8720055,1.01,high,Vertical impact detected: 1.01g variance,,,,,2
vertical_impact,1771109005224.0,49.2335931,-122.8723682,1.0,high,Vertical impact detected: 1.0g variance,,,,,2
vertical_impact,1771109006299.0,49.233635,-122.8727372,0.87,high,Vertical impact detected: 0.87g variance,,,,,2
vertical_impact,1771109007368.0,49.2336777,-122.8731074,0.97,high,Vertical impact detected: 0.97g variance,,,,,2
speeding,1771109008137.0,49.2337202,-122.8734814,98.1,high,98.0 km/h in a 80 km/h zone (18.0 km/h over),80.0,18.1,regular,,2
vertical_impact,1771109008418.0,49.2337202,-122.8734814,1.12,high,Vertical impact detected: 1.12g variance,,,,,2
vertical_impact,1771109009502.0,49.233763,-122.8738497,0.99,high,Vertical impact detected: 0.99g variance,,,,,2
vertical_impact,1771109010562.0,49.2338061,-122.8742093,0.99,high,Vertical impact detected: 0.99g variance,,,,,2
vertical_impact,1771109011631.0,49.2338918,-122.8749138,0.99,high,Vertical impact detected: 0.99g variance,,,,,2
vertical_impact,1771109012707.0,49.2339371,-122.8752653,0.98,high,Vertical impact detected: 0.98g variance,,,,,2
speeding,1771109013115.0,49.2339371,-122.8752653,93.9,medium,94.0 km/h in a 80 km/h zone (14.0 km/h over),80.0,13.9,regular,,2
vertical_impact,1771109013756.0,49.2339871,-122.8756164,0.98,high,Vertical impact detected: 0.98g variance,,,,,2
vertical_impact,1771109014799.0,49.2340413,-122.8759676,0.99,high,Vertical impact detected: 0.99g variance,,,,,2
vertical_impact,1771109015876.0,49.234102,-122.8763195,0.97,high,Vertical impact detected: 0.97g variance,,,,,2
vertical_impact,1771109016946.0,49.2341673,-122.8766709,1.05,high,Vertical impact detected: 1.05g variance,,,,,2
vertical_impact,1771109018002.0,49.2342353,-122.8770261,0.9,high,Vertical impact detected: 0.9g variance,,,,,2
speeding,1771109018078.0,49.2342353,-122.8770261,97.6,high,98.0 km/h in a 80 km/h zone (18.0 km/h over),80.0,17.6,regular,,2
vertical_impact,1771109019014.0,49.2343062,-122.8773849,0.93,high,Vertical impact detected: 0.93g variance,,,,,2
vertical_impact,1771109020021.0,49.234382,-122.8777448,0.99,high,Vertical impact detected: 0.99g variance,,,,,2
vertical_impact,1771109021089.0,49.2344626,-122.8781011,0.97,high,Vertical impact detected: 0.97g variance,,,,,2
vertical_impact,1771109022192.0,49.2345457,-122.8784555,1.02,high,Vertical impact detected: 1.02g variance,,,,,2
speeding,1771109023085.0,49.2346329,-122.8788127,99.8,high,100.0 km/h in a 80 km/h zone (20.0 km/h over),80.0,19.8,regular,,2
vertical_impact,1771109023273.0,49.2346329,-122.8788127,0.94,high,Vertical impact detected: 0.94g variance,,,,,2
vertical_impact,1771109024333.0,49.2347272,-122.8791661,1.03,high,Vertical impact detected: 1.03g variance,,,,,2
vertical_impact,1771109025400.0,49.2348275,-122.8795103,1.01,high,Vertical impact detected: 1.01g variance,,,,,2
vertical_impact,1771109026478.0,49.2349329,-122.8798463,1.03,high,Vertical impact detected: 1.03g variance,,,,,2
vertical_impact,1771109027536.0,49.2350458,-122.8801817,1.02,high,Vertical impact detected: 1.02g variance,,,,,2
speeding,1771109028101.0,49.2351667,-122.8805091,97.9,high,98.0 km/h in a 80 km/h zone (18.0 km/h over),80.0,17.9,regular,,2
vertical_impact,1771109028603.0,49.2351667,-122.8805091,0.98,high,Vertical impact detected: 0.98g variance,,,,,2
vertical_impact,1771109029654.0,49.2354252,-122.8811413,0.97,high,Vertical impact detected: 0.97g variance,,,,,2
vertical_impact,1771109030714.0,49.2355647,-122.8814477,0.98,high,Vertical impact detected: 0.98g variance,,,,,2
vertical_impact,1771109031771.0,49.2357097,-122.88175,0.97,high,Vertical impact detected: 0.97g variance,,,,,2
vertical_impact,1771109032824.0,49.2358611,-122.8820435,1.04,high,Vertical impact detected: 1.04g variance,,,,,2
speeding,1771109033092.0,49.2358611,-122.8820435,98.5,high,99.0 km/h in a 80 km/h zone (19.0 km/h over),80.0,18.5,regular,,2
vertical_impact,1771109033891.0,49.2360204,-122.8823303,1.02,high,Vertical impact detected: 1.02g variance,,,,,2
vertical_impact,1771109034983.0,49.2361846,-122.882612,1.03,high,Vertical impact detected: 1.03g variance,,,,,2
vertical_impact,1771109036056.0,49.236352,-122.8828925,1.0,high,Vertical impact detected: 1.0g variance,,,,,2
vertical_impact,1771109037134.0,49.2365195,-122.8831637,0.99,high,Vertical impact detected: 0.99g variance,,,,,2
speeding,1771109038105.0,49.2366834,-122.8834259,94.2,medium,94.0 km/h in a 80 km/h zone (14.0 km/h over),80.0,14.2,regular,,2
vertical_impact,1771109038182.0,49.2366834,-122.8834259,0.96,high,Vertical impact detected: 0.96g variance,,,,,2
vertical_impact,1771109039237.0,49.236845,-122.883692,1.06,high,Vertical impact detected: 1.06g variance,,,,,2
vertical_impact,1771109040290.0,49.2370044,-122.883952,1.02,high,Vertical impact detected: 1.02g variance,,,,,2
vertical_impact,1771109041365.0,49.2371618,-122.8842071,0.98,high,Vertical impact detected: 0.98g variance,,,,,2
vertical_impact,1771109042423.0,49.2373187,-122.8844605,0.92,high,Vertical impact detected: 0.92g variance,,,,,2
speeding,1771109043117.0,49.2374766,-122.8847168,92.9,medium,93.0 km/h in a 80 km/h zone (13.0 km/h over),80.0,12.9,regular,,2
vertical_impact,1771109043524.0,49.2374766,-122.8847168,0.98,high,Vertical impact detected: 0.98g variance,,,,,2
vertical_impact,1771109044576.0,49.2376343,-122.8849774,1.03,high,Vertical impact detected: 1.03g variance,,,,,2
vertical_impact,1771109045644.0,49.2379446,-122.8854873,0.99,high,Vertical impact detected: 0.99g variance,,,,,2
vertical_impact,1771109046719.0,49.2380968,-122.8857335,0.96,high,Vertical impact detected: 0.96g variance,,,,,2
vertical_impact,1771109047795.0,49.2382485,-122.885979,0.99,high,Vertical impact detected: 0.99g variance,,,,,2
speeding,1771109048146.0,49.2382485,-122.885979,88.9,medium,89.0 km/h in a 80 km/h zone (9.0 km/h over),80.0,8.9,regular,,2
vertical_impact,1771109048871.0,49.2383996,-122.8862267,0.98,high,Vertical impact detected: 0.98g variance,,,,,2
vertical_impact,1771109049947.0,49.2385501,-122.8864731,1.0,high,Vertical impact detected: 1.0g variance,,,,,2
vertical_impact,1771109051015.0,49.2387016,-122.8867167,1.02,high,Vertical impact detected: 1.02g variance,,,,,2
vertical_impact,1771109052158.0,49.2388517,-122.8869578,0.98,high,Vertical impact detected: 0.98g variance,,,,,2
speeding,1771109053118.0,49.2390015,-122.8872003,87.3,medium,87.0 km/h in a 80 km/h zone (7.0 km/h over),80.0,7.3,regular,,2
vertical_impact,1771109053167.0,49.2390015,-122.8872003,0.98,high,Vertical impact detected: 0.98g variance,,,,,2
vertical_impact,1771109054214.0,49.2391507,-122.8874454,0.99,high,Vertical impact detected: 0.99g variance,,,,,2
vertical_impact,1771109055269.0,49.2393005,-122.8876894,1.0,high,Vertical impact detected: 1.0g variance,,,,,2
vertical_impact,1771109056322.0,49.2394519,-122.8879348,1.05,high,Vertical impact detected: 1.05g variance,,,,,2
vertical_impact,1771109057396.0,49.239605,-122.8881828,1.02,high,Vertical impact detected: 1.02g variance,,,,,2
speeding,1771109058130.0,49.2397606,-122.8884317,89.8,medium,90.0 km/h in a 80 km/h zone (10.0 km/h over),80.0,9.8,regular,,2
vertical_impact,1771109058447.0,49.2397606,-122.8884317,0.99,high,Vertical impact detected: 0.99g variance,,,,,2
vertical_impact,1771109059505.0,49.2399136,-122.8886845,1.04,high,Vertical impact detected: 1.04g variance,,,,,2
vertical_impact,1771109060559.0,49.2400678,-122.8889382,0.97,high,Vertical impact detected: 0.97g variance,,,,,2
vertical_impact,1771109061645.0,49.2403782,-122.8894423,1.02,high,Vertical impact detected: 1.02g variance,,,,,2
vertical_impact,1771109062709.0,49.2405334,-122.8896966,1.0,high,Vertical impact detected: 1.0g variance,,,,,2
speeding,1771109063130.0,49.2405334,-122.8896966,91.9,medium,92.0 km/h in a 80 km/h zone (12.0 km/h over),80.0,11.9,regular,,2
vertical_impact,1771109063776.0,49.2406911,-122.8899578,1.04,high,Vertical impact detected: 1.04g variance,,,,,2
vertical_impact,1771109064829.0,49.2408469,-122.8902195,0.96,high,Vertical impact detected: 0.96g variance,,,,,2
vertical_impact,1771109065904.0,49.2410036,-122.8904845,1.07,high,Vertical impact detected: 1.07g variance,,,,,2
vertical_impact,1771109066983.0,49.24116,-122.8907489,0.98,high,Vertical impact detected: 0.98g variance,,,,,2
vertical_impact,1771109068066.0,49.2413152,-122.8910136,0.92,high,Vertical impact detected: 0.92g variance,,,,,2
speeding,1771109068115.0,49.2413152,-122.8910136,94.1,medium,94.0 km/h in a 80 km/h zone (14.0 km/h over),80.0,14.1,regular,,2
vertical_impact,1771109069196.0,49.2414711,-122.8912816,0.95,high,Vertical impact detected: 0.95g variance,,,,,2
vertical_impact,1771109070222.0,49.2416292,-122.8915507,0.99,high,Vertical impact detected: 0.99g variance,,,,,2
vertical_impact,1771109071227.0,49.241788,-122.8918193,1.08,high,Vertical impact detected: 1.08g variance,,,,,2
vertical_impact,1771109072269.0,49.2419495,-122.892087,1.0,high,Vertical impact detected: 1.0g variance,,,,,2
speeding,1771109073103.0,49.242114,-122.8923576,97.4,high,97.0 km/h in a 80 km/h zone (17.0 km/h over),80.0,17.4,regular,,2
vertical_impact,1771109073329.0,49.242114,-122.8923576,0.99,high,Vertical impact detected: 0.99g variance,,,,,2
vertical_impact,1771109074412.0,49.2422781,-122.8926322,1.01,high,Vertical impact detected: 1.01g variance,,,,,2
vertical_impact,1771109075480.0,49.2424432,-122.8929022,1.04,high,Vertical impact detected: 1.04g variance,,,,,2
vertical_impact,1771109076563.0,49.2426058,-122.8931674,1.02,high,Vertical impact detected: 1.02g variance,,,,,2
vertical_impact,1771109077631.0,49.2429297,-122.8936877,0.96,high,Vertical impact detected: 0.96g variance,,,,,2
speeding,1771109078152.0,49.2429297,-122.8936877,93.8,medium,94.0 km/h in a 80 km/h zone (14.0 km/h over),80.0,13.8,regular,,2
vertical_impact,1771109078708.0,49.2430872,-122.8939513,1.02,high,Vertical impact detected: 1.02g variance,,,,,2
vertical_impact,1771109079775.0,49.243248,-122.8942163,1.01,high,Vertical impact detected: 1.01g variance,,,,,2
vertical_impact,1771109080835.0,49.2434077,-122.8944893,1.02,high,Vertical impact detected: 1.02g variance,,,,,2
vertical_impact,1771109081936.0,49.2435692,-122.8947701,1.01,high,Vertical impact detected: 1.01g variance,,,,,2
vertical_impact,1771109082995.0,49.243729,-122.8950575,1.02,high,Vertical impact detected: 1.02g variance,,,,,2
speeding,1771109083129.0,49.243729,-122.8950575,100.2,high,100.0 km/h in a 80 km/h zone (20.0 km/h over),80.0,20.2,regular,,2
vertical_impact,1771109084071.0,49.2438861,-122.8953583,1.0,high,Vertical impact detected: 1.0g variance,,,,,2
vertical_impact,1771109085209.0,49.244039,-122.8956675,1.01,high,Vertical impact detected: 1.01g variance,,,,,2
vertical_impact,1771109086245.0,49.2441869,-122.8959808,0.88,high,Vertical impact detected: 0.88g variance,,,,,2
vertical_impact,1771109087315.0,49.2443274,-122.8962995,0.94,high,Vertical impact detected: 0.94g variance,,,,,2
speeding,1771109088097.0,49.2444674,-122.8966323,104.6,high,105.0 km/h in a 80 km/h zone (25.0 km/h over),80.0,24.6,regular,,2
vertical_impact,1771109088377.0,49.2444674,-122.8966323,0.99,high,Vertical impact detected: 0.99g variance,,,,,2
vertical_impact,1771109089460.0,49.2446048,-122.8969762,0.93,high,Vertical impact detected: 0.93g variance,,,,,2
vertical_impact,1771109090520.0,49.2447385,-122.8973327,1.03,high,Vertical impact detected: 1.03g variance,,,,,2
vertical_impact,1771109091604.0,49.2448675,-122.8976967,0.99,high,Vertical impact detected: 0.99g variance,,,,,2
vertical_impact,1771109092671.0,49.2451161,-122.8984383,0.96,high,Vertical impact detected: 0.96g variance,,,,,2
speeding,1771109093140.0,49.2451161,-122.8984383,108.5,high,108.0 km/h in a 80 km/h zone (28.0 km/h over),80.0,28.5,regular,,2
vertical_impact,1771109093747.0,49.2452313,-122.8988023,1.03,high,Vertical impact detected: 1.03g variance,,,,,2
vertical_impact,1771109094824.0,49.2453346,-122.8991506,1.03,high,Vertical impact detected: 1.03g variance,,,,,2
vertical_impact,1771109095892.0,49.2454309,-122.8994908,1.05,high,Vertical impact detected: 1.05g variance,,,,,2
vertical_impact,1771109096966.0,49.2455139,-122.8998117,0.94,high,Vertical impact detected: 0.94g variance,,,,,2
sudden_stop,1771109097199.0,49.2455139,-122.8998117,7.61,high,Sudden stop: 7.6 km/h drop in 1096.0s,,,,,2
vertical_impact,1771109098051.0,49.2455879,-122.900115,0.97,high,Vertical impact detected: 0.97g variance,,,,,2
vertical_impact,1771109099119.0,49.2456541,-122.9003956,0.94,high,Vertical impact detected: 0.94g variance,,,,,2
vertical_impact,1771109100185.0,49.2457106,-122.9006566,1.04,high,Vertical impact detected: 1.04g variance,,,,,2
vertical_impact,1771109101259.0,49.2457638,-122.9009163,0.94,high,Vertical impact detected: 0.94g variance,,,,,2
vertical_impact,1771109102322.0,49.2458169,-122.9011729,1.05,high,Vertical impact detected: 1.05g variance,,,,,2
vertical_impact,1771109103382.0,49.2458675,-122.9014254,0.98,high,Vertical impact detected: 0.98g variance,,,,,2
vertical_impact,1771109104458.0,49.2459159,-122.9016761,1.02,high,Vertical impact detected: 1.02g variance,,,,,2
vertical_impact,1771109105508.0,49.2459616,-122.9019271,1.04,high,Vertical impact detected: 1.04g variance,,,,,2
vertical_impact,1771109106568.0,49.2460035,-122.9021721,1.07,high,Vertical impact detected: 1.07g variance,,,,,2
vertical_impact,1771109107628.0,49.2460408,-122.9024046,1.02,high,Vertical impact detected: 1.02g variance,,,,,2
vertical_impact,1771109108712.0,49.2460956,-122.9028314,0.92,high,Vertical impact detected: 0.92g variance,,,,,2
vertical_impact,1771109109771.0,49.2461162,-122.9030198,0.96,high,Vertical impact detected: 0.96g variance,,,,,2
vertical_impact,1771109110831.0,49.2461327,-122.9031948,1.01,high,Vertical impact detected: 1.01g variance,,,,,2
vertical_impact,1771109111890.0,49.2461466,-122.903363,0.97,high,Vertical impact detected: 0.97g variance,,,,,2
vertical_impact,1771109112958.0,49.2461578,-122.9035159,0.97,high,Vertical impact detected: 0.97g variance,,,,,2
vertical_impact,1771109114029.0,49.2461702,-122.9036504,0.98,high,Vertical impact detected: 0.98g variance,,,,,2
sudden_stop,1771109114090.0,49.2461702,-122.9036504,6.36,high,Sudden stop: 6.4 km/h drop in 993.0s,,,,,2
vertical_impact,1771109115145.0,49.2461772,-122.9037621,0.97,high,Vertical impact detected: 0.97g variance,,,,,2
vertical_impact,1771109116195.0,49.246183,-122.9038599,0.99,high,Vertical impact detected: 0.99g variance,,,,,2
vertical_impact,1771109117232.0,49.2461879,-122.9039506,0.98,high,Vertical impact detected: 0.98g variance,,,,,2
vertical_impact,1771109118290.0,49.2461922,-122.9040325,0.97,high,Vertical impact detected: 0.97g variance,,,,,2
vertical_impact,1771109119356.0,49.2461961,-122.9041049,1.0,high,Vertical impact detected: 1.0g variance,,,,,2
vertical_impact,1771109120422.0,49.2462029,-122.9042348,0.99,high,Vertical impact detected: 0.99g variance,,,,,2
vertical_impact,1771109121474.0,49.2462029,-122.9042348,1.0,high,Vertical impact detected: 1.0g variance,,,,,2
vertical_impact,1771109122535.0,49.2462051,-122.9043137,0.98,high,Vertical impact detected: 0.98g variance,,,,,2
vertical_impact,1771109123592.0,49.2462075,-122.904405,0.99,high,Vertical impact detected: 0.99g variance,,,,,2
vertical_impact,1771109124660.0,49.2462115,-122.9046073,1.03,high,Vertical impact detected: 1.03g variance,,,,,2
vertical_impact,1771109125763.0,49.2462127,-122.9047112,1.02,high,Vertical impact detected: 1.02g variance,,,,,2
vertical_impact,1771109126821.0,49.2462111,-122.9048083,1.0,high,Vertical impact detected: 1.0g variance,,,,,2
vertical_impact,1771109127913.0,49.2462086,-122.9049087,0.98,high,Vertical impact detected: 0.98g variance,,,,,2
vertical_impact,1771109128981.0,49.2462051,-122.9050235,1.01,high,Vertical impact detected: 1.01g variance,,,,,2
vertical_impact,1771109130065.0,49.2462025,-122.9051443,0.98,high,Vertical impact detected: 0.98g variance,,,,,2
