ride_id,t_start,t_end,label,mean_x,mean_y,mean_z,std_x,std_y,std_z,max_x,max_y,max_z,min_x,min_y,min_z,jerk_mean,jerk_std,mag_mean,mag_std,mag_max
2,1771109126503,1771109129639,0,0.06765037377675374,0.07501932779947916,-0.013984145720799764,0.32357417935063915,0.34878431010465005,0.8691257970455686,0.7132823467254639,0.7637453079223633,1.6908303499221802,-0.6003850698471069,-0.5077419281005859,-1.6931288242340088,10.868782679162953,6.794881967283723,0.8399749001720415,0.5124467122327844,1.910895364579228
3,1771109315830,1771109318916,3,0.0006717520455519451,0.039949893951416016,-0.06336934169133504,0.31154454053900726,0.3139767697827431,0.6224686553448442,0.6325253248214722,0.6431884765625,1.425447940826416,-0.8996260166168213,-0.5156574249267578,-1.5099705457687378,8.089729249312144,4.622900874339191,0.6609969970595937,0.37004208552657475,1.563552450565645
3,1771109316873,1771109320000,0,0.0265624973922968,0.07890345255533854,-0.03363674879074097,0.26715485719643434,0.323998266407418,0.601584721292968,0.7190315127372742,0.6431884765625,0.9077391624450684,-0.5447177886962891,-0.6490869522094727,-1.5099705457687378,7.575627955320221,3.4942153590008544,0.6511709343290354,0.3285520666088823,1.563552450565645
3,1771109317956,1771109321084,0,0.08569288911918799,0.003134282430013021,0.09985274076461792,0.33046579229725764,0.2845398115690823,0.5954460306608901,0.7190315127372742,0.4950332641601562,0.9387552738189696,-0.5447177886962891,-0.6490869522094727,-1.5099705457687378,7.811412606857783,3.9715628434710477,0.6649528700207902,0.3244044641497705,1.563552450565645
3,1771109319026,1771109322144,0,0.14281058597067992,0.0025355656941731717,0.18249778747558593,0.28953034561172775,0.2581554199605153,0.5639172677359685,0.7190315127372742,0.4835681915283203,0.9387552738189696,-0.3372002840042114,-0.6490869522094727,-0.8586771488189697,8.008722339888855,3.976312385148724,0.665525843175399,0.2565843067119267,1.1946645152321604
3,1771109320108,1771109323214,0,0.10778561619420847,0.01933530171712239,-0.019075270493825278,0.28270605796234866,0.19201990774616004,0.5357823743851191,0.6554622650146484,0.257944107055664,0.9387552738189696,-0.3921271860599518,-0.3127832412719726,-0.8586771488189697,7.973023702227812,3.8263690186243773,0.5840625647619047,0.25248063454079733,1.0571565221074717
3,1771109321186,1771109324289,0,0.013342561696966489,0.1334811528523763,-0.117333984375,0.27146549554032057,0.27422486473580526,0.5496491782534908,0.5184563994407654,0.8745660781860352,0.8004770278930664,-0.4338736534118652,-0.3127832412719726,-1.2283146381378174,8.301139656551815,3.448295374388249,0.6381304645608067,0.2502249885033467,1.3310810728885305
3,1771109322252,1771109325356,0,-0.05020523058871428,0.1718447685241699,-0.1495549221833547,0.2856863513035543,0.31867819499380085,0.5248185936734671,0.563663125038147,0.8745660781860352,0.9497696161270142,-0.5499832034111023,-0.4598035812377929,-1.2283146381378174,8.371835421701638,3.252508385020728,0.6485339798404971,0.2824920132318282,1.3310810728885305
3,1771109323311,1771109326423,0,-0.029425021012624106,0.11332759857177735,0.18107754588127137,0.3160346762589393,0.3643969866667008,0.6996775436805173,0.563663125038147,0.8745660781860352,1.594611883163452,-0.5499832034111023,-0.4598035812377929,-1.2283146381378174,8.898421794382642,3.6002444211953133,0.795509301965241,0.34008268568927513,1.735727325898298
3,1771109324395,1771109327491,0,-0.02494774200022221,-0.0001700083414713597,0.15897551377614338,0.2901337561187988,0.34981755806557563,0.6778669226449074,0.563663125038147,0.8613386154174805,1.594611883163452,-0.5499832034111023,-0.6433839797973633,-1.1217920780181885,8.834376807041458,3.765872284225993,0.7384192375066317,0.35885502510452894,1.735727325898298
